popularity,duration,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre_acoustic,track_genre_classical,track_genre_country,track_genre_disco,track_genre_funk,track_genre_hip-hop,track_genre_jazz,track_genre_pop,track_genre_rock,track_genre_world-music
0,183.406,0,0.629,0.755,5,-4.703,0,0.206,0.0799,0.0,0.141,0.78,110.016,4,0,0,0,0,0,0,0,0,1,0
0,166.168,0,0.565,0.782,11,-5.098,0,0.0305,0.0341,0.0,0.0782,0.798,126.904,4,0,0,1,0,0,0,0,0,0,0
1,173.947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,0,0,0,0,0,1,0,0,0,0
32,196.827,0,0.585,0.959,0,-2.032,1,0.0594,0.0184,0.0,0.352,0.574,141.909,4,0,0,0,1,0,0,0,0,0,0
0,226.27,0,0.635,0.924,5,-4.856,1,0.0546,0.153,2.63e-05,0.0827,0.666,94.008,4,0,0,0,0,0,0,0,0,1,0
0,157.837,0,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,0,0,0,0,1,0,0,0,0,0
0,265.373,0,0.53,0.816,9,-6.149,1,0.0503,0.0105,0.000613,0.379,0.371,87.019,4,0,0,0,0,0,0,0,0,1,0
39,238.903,0,0.292,0.327,1,-9.864,1,0.0325,0.421,0.0,0.0735,0.131,132.147,3,0,0,0,0,0,0,0,0,0,1
46,273.026,0,0.515,0.249,8,-10.108,0,0.044,0.793,0.0,0.102,0.213,108.89,5,1,0,0,0,0,0,0,0,0,0
0,184.39,0,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,0,0,0,0,0,0,0,1,0,0
71,234.546,0,0.593,0.851,9,-5.456,1,0.0446,0.0683,0.0,0.271,0.344,119.987,4,0,0,0,0,0,0,0,0,1,0
0,174.721,0,0.535,0.79,10,-5.698,1,0.0553,0.00358,0.0,0.257,0.402,139.929,4,0,0,1,0,0,0,0,0,0,0
51,223.386,0,0.535,0.444,6,-11.212,1,0.0291,0.669,0.0278,0.104,0.217,83.99,4,1,0,0,0,0,0,0,0,0,0
79,315.426,0,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,4,0,1,0,0,0,0,0,0,0,0
67,252.16,0,0.659,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,4,0,0,0,0,0,0,0,1,0,0
82,305.746,0,0.188,0.411,0,-9.733,1,0.0484,0.174,0.153,0.0843,0.159,187.376,3,0,0,0,0,0,0,0,0,1,0
2,274.946,0,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,4,0,0,0,0,0,1,0,0,0,0
0,257.493,0,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18,85.262,4,1,0,0,0,0,0,0,0,0,0
71,188.786,0,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,4,0,1,0,0,0,0,0,0,0,0
56,264.96,0,0.735,0.583,2,-8.648,1,0.0277,0.193,5.15e-06,0.183,0.941,107.741,4,0,0,0,1,0,0,0,0,0,0
77,148.75,1,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4,0,0,0,0,0,0,0,1,0,0
57,246.24,0,0.578,0.497,5,-7.001,0,0.0274,0.0171,0.000139,0.116,0.504,104.934,4,0,0,0,1,0,0,0,0,0,0
0,143.095,0,0.853,0.938,6,-4.908,1,0.0955,0.0369,0.00113,0.545,0.848,126.008,4,0,0,0,0,0,1,0,0,0,0
35,203.285,0,0.422,0.93,7,-3.521,1,0.35,0.0163,0.0,0.251,0.636,133.179,3,0,0,0,1,0,0,0,0,0,0
0,173.947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,0,0,0,0,0,1,0,0,0,0
40,249.856,0,0.572,0.377,7,-10.625,0,0.0413,0.79,3.6e-06,0.159,0.559,144.015,4,0,0,0,0,0,0,1,0,0,0
46,400.8,0,0.323,0.34,9,-11.013,1,0.0308,0.477,6.67e-05,0.622,0.0983,135.842,4,0,0,0,0,0,0,0,0,0,1
0,159.853,0,0.275,0.0658,7,-21.914,1,0.0496,0.972,0.911,0.0943,0.511,92.692,3,0,1,0,0,0,0,0,0,0,0
65,305.893,0,0.272,0.281,10,-8.131,1,0.0307,0.618,0.0,0.111,0.152,138.856,3,0,0,0,0,0,0,0,0,1,0
46,314.877,1,0.855,0.528,9,-10.891,1,0.472,0.145,0.000672,0.156,0.553,122.028,4,0,0,0,0,1,0,0,0,0,0
31,210.44,0,0.724,0.609,10,-11.438,0,0.0957,0.0558,0.000338,0.0327,0.852,73.092,4,0,0,0,1,0,0,0,0,0,0
33,256.506,0,0.616,0.791,9,-6.246,1,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,4,1,0,0,0,0,0,0,0,0,0
1,204.6,0,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,0,0,0,0,1,0,0,0,0,0
0,182.693,0,0.634,0.903,7,-3.588,1,0.0323,0.0465,0.0,0.255,0.559,100.083,4,0,0,1,0,0,0,0,0,0,0
0,221.52,0,0.4,0.647,2,-7.279,1,0.0337,0.176,5.79e-05,0.11,0.274,84.08,4,0,0,1,0,0,0,0,0,0,0
56,208.102,0,0.657,0.192,10,-13.108,0,0.0365,0.894,0.0,0.157,0.305,130.087,4,1,0,0,0,0,0,0,0,0,0
31,237.761,0,0.728,0.809,7,-5.372,1,0.0356,0.288,0.0,0.175,0.822,134.033,4,0,0,0,1,0,0,0,0,0,0
81,260.773,0,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,4,0,0,0,0,0,0,0,0,1,0
28,224.48,0,0.605,0.948,10,-4.649,1,0.0694,0.011,4.4e-06,0.834,0.472,133.962,4,0,0,0,0,0,0,0,0,0,1
0,148.146,0,0.545,0.7,5,-6.961,1,0.0323,0.0982,0.0,0.1,0.799,83.506,4,0,0,0,0,1,0,0,0,0,0
31,215.44,0,0.387,0.526,9,-7.611,0,0.0301,0.244,0.000386,0.105,0.334,130.719,4,1,0,0,0,0,0,0,0,0,0
9,66.906,0,0.432,0.0954,5,-24.127,1,0.0495,0.95,0.42,0.194,0.498,147.934,4,0,1,0,0,0,0,0,0,0,0
30,366.866,0,0.417,0.689,1,-12.614,1,0.0365,0.913,0.914,0.366,0.563,96.261,4,0,1,0,0,0,0,0,0,0,0
44,358.173,0,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,0,0,0,0,0,0,1,0,0,0
82,175.426,0,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,4,0,0,0,0,0,0,0,0,1,0
28,174.466,1,0.573,0.789,11,-5.435,1,0.05,0.000488,0.00965,0.126,0.332,128.077,4,1,0,0,0,0,0,0,0,0,0
0,231.265,0,0.505,0.627,6,-7.851,1,0.0273,0.423,7.4e-05,0.0755,0.296,141.881,4,0,0,1,0,0,0,0,0,0,0
3,98.16,0,0.47,0.124,9,-18.936,1,0.0522,0.938,7.56e-05,0.198,0.911,117.189,4,0,1,0,0,0,0,0,0,0,0
54,218.502,0,0.546,0.411,2,-9.308,1,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,4,1,0,0,0,0,0,0,0,0,0
48,146.02,0,0.637,0.759,5,-4.804,1,0.0809,0.0244,0.0,0.0991,0.304,98.035,4,0,0,0,0,0,0,0,0,0,1
79,161.803,0,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,4,0,0,0,0,0,1,0,0,0,0
62,246.818,0,0.731,0.727,4,-6.001,0,0.327,0.0907,2.67e-05,0.852,0.79,176.042,4,0,0,0,0,0,1,0,0,0,0
0,169.293,0,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,0,0,0,0,1,0,0,0,0,0
42,243.4,0,0.494,0.452,6,-5.71,1,0.026,0.0175,0.0,0.204,0.249,76.969,3,0,0,0,0,0,0,0,0,0,1
39,310.293,0,0.226,0.275,7,-13.02,0,0.0302,0.74,9.42e-05,0.344,0.151,142.075,4,0,0,0,0,0,0,0,0,0,1
0,212.56,0,0.558,0.54,3,-7.2,1,0.0305,0.501,0.0,0.252,0.654,133.774,4,0,0,1,0,0,0,0,0,0,0
65,351.573,0,0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,4,0,0,0,1,0,0,0,0,0,0
0,411.761,0,0.393,0.521,10,-8.374,1,0.0637,0.435,0.854,0.0871,0.337,179.894,3,0,0,0,1,0,0,0,0,0,0
24,168.778,1,0.59,0.655,9,-4.249,1,0.222,0.176,0.000132,0.114,0.553,81.776,5,0,0,0,0,1,0,0,0,0,0
48,117.867,1,0.815,0.459,7,-10.519,1,0.335,0.247,6.59e-05,0.0857,0.664,175.045,4,0,0,0,0,1,0,0,0,0,0
82,210.96,0,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,0,0,0,0,0,0,0,1,0,0
85,173.986,0,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,4,0,0,0,0,0,1,0,0,0,0
44,144.153,0,0.557,0.914,5,-3.129,1,0.0525,0.526,0.0,0.221,0.7,180.121,4,0,0,0,0,1,0,0,0,0,0
50,234.552,1,0.581,0.794,4,-5.437,1,0.134,0.212,0.0079,0.449,0.34,131.966,4,0,0,0,0,1,0,0,0,0,0
50,281.506,0,0.302,0.274,1,-10.26,1,0.0353,0.947,2.28e-06,0.105,0.379,75.891,5,0,0,0,0,0,0,0,0,0,1
72,160.851,0,0.708,0.672,6,-7.493,0,0.0582,0.322,0.0,0.135,0.399,93.886,4,0,0,0,0,0,1,0,0,0,0
7,95.706,0,0.413,0.0509,2,-18.693,1,0.0375,0.965,0.902,0.24,0.514,93.116,4,0,1,0,0,0,0,0,0,0,0
5,96.0,0,0.156,0.0173,5,-26.986,1,0.041,0.996,0.884,0.0719,0.144,134.365,3,0,1,0,0,0,0,0,0,0,0
38,487.866,0,0.275,0.491,4,-6.95,0,0.0375,0.891,0.0149,0.295,0.32,158.676,4,0,0,0,0,0,0,1,0,0,0
62,246.883,0,0.543,0.44,7,-8.595,1,0.0597,0.795,0.0,0.224,0.726,125.53,5,0,0,0,0,0,1,0,0,0,0
51,168.042,0,0.385,0.134,5,-14.672,0,0.0476,0.899,0.0,0.113,0.427,203.816,4,1,0,0,0,0,0,0,0,0,0
50,234.084,0,0.694,0.46,6,-8.402,0,0.0699,0.358,0.0,0.089,0.162,141.917,4,0,0,0,0,1,0,0,0,0,0
17,57.342,0,0.445,0.126,9,-16.27,1,0.0358,0.984,0.906,0.155,0.534,104.928,3,0,1,0,0,0,0,0,0,0,0
5,216.0,0,0.861,0.329,6,-7.194,1,0.0527,0.629,1.88e-06,0.14,0.717,95.016,4,0,0,0,0,0,1,0,0,0,0
37,208.12,0,0.388,0.794,0,-6.262,1,0.044,0.12,0.0,0.0957,0.328,150.032,4,0,0,0,0,0,0,0,0,0,1
67,304.088,0,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4,0,0,0,0,0,0,0,1,0,0
0,154.44,0,0.492,0.145,2,-14.504,0,0.0422,0.872,9.68e-06,0.107,0.218,90.078,4,1,0,0,0,0,0,0,0,0,0
29,217.946,0,0.806,0.768,6,-8.411,1,0.163,0.00596,0.0,0.357,0.947,139.97,4,0,0,0,1,0,0,0,0,0,0
0,197.933,1,0.594,0.568,0,-7.268,1,0.0701,0.147,4.01e-05,0.339,0.407,132.348,5,0,0,0,0,0,1,0,0,0,0
47,319.0,0,0.428,0.757,11,-5.797,1,0.0342,0.00264,0.0,0.166,0.184,93.983,4,0,0,0,0,0,0,0,0,0,1
0,124.76,0,0.471,0.0519,9,-16.87,1,0.0408,0.993,0.976,0.0863,0.336,72.931,4,0,1,0,0,0,0,0,0,0,0
29,207.629,0,0.71,0.941,7,-3.874,1,0.0735,0.0729,0.0,0.162,0.968,134.981,4,0,0,0,1,0,0,0,0,0,0
44,161.632,1,0.866,0.653,2,-5.82,1,0.17,0.301,0.0,0.113,0.0905,98.006,4,0,0,0,0,1,0,0,0,0,0
45,202.24,0,0.515,0.841,8,-3.753,1,0.0382,0.266,0.0,0.259,0.82,156.061,4,0,0,0,0,0,0,0,0,0,1
53,312.853,0,0.457,0.474,2,-9.245,1,0.0324,0.93,0.956,0.0679,0.0381,92.404,4,0,1,0,0,0,0,0,0,0,0
0,248.768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,0,0,0,0,0,1,0,0,0,0
0,204.6,0,0.857,0.796,9,-6.866,0,0.0527,0.079,0.0,0.0503,0.944,132.528,4,0,0,0,0,1,0,0,0,0,0
61,166.76,0,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,4,0,0,0,0,0,0,1,0,0,0
2,229.525,0,0.69,0.48,10,-7.503,1,0.0816,0.369,0.0,0.0649,0.286,80.025,4,0,0,0,0,0,1,0,0,0,0
0,207.54,0,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,0,0,1,0,0,0,0,0,0,0
74,262.248,0,0.633,0.55,9,-9.965,1,0.0924,0.649,0.000363,0.147,0.333,147.099,4,0,0,0,0,0,0,0,1,0,0
79,482.83,0,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,4,0,0,0,0,0,0,0,0,1,0
0,572.426,0,0.459,0.727,2,-11.668,1,0.593,0.766,0.0,0.959,0.596,107.96,4,0,0,0,0,0,0,1,0,0,0
0,180.2,0,0.25,0.228,3,-14.186,1,0.0364,0.811,0.000166,0.199,0.198,90.001,4,0,0,0,0,0,0,1,0,0,0
0,195.56,0,0.743,0.621,0,-10.742,1,0.0651,0.465,0.0,0.108,0.865,90.384,4,0,0,1,0,0,0,0,0,0,0
0,136.266,1,0.773,0.422,1,-4.572,0,0.187,0.00783,0.00693,0.129,0.488,77.502,1,0,0,0,0,0,1,0,0,0,0
0,183.57,0,0.626,0.705,9,-5.911,1,0.0256,0.121,1.67e-05,0.341,0.62,103.936,4,0,0,1,0,0,0,0,0,0,0
64,316.68,0,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103.0,4,0,0,0,0,0,0,0,1,0,0
73,357.706,0,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1,0,1,0,0,0,0,0,0,0,0
44,223.738,1,0.808,0.399,1,-10.484,1,0.245,0.243,0.0,0.12,0.384,122.899,4,0,0,0,0,1,0,0,0,0,0
3,286.973,0,0.723,0.617,11,-8.312,1,0.0301,0.566,0.0,0.252,0.677,100.015,4,0,0,0,0,0,0,0,0,1,0
9,80.066,0,0.644,0.232,4,-13.557,1,0.0374,0.962,0.923,0.102,0.442,93.436,4,0,1,0,0,0,0,0,0,0,0
2,186.4,0,0.168,0.0442,11,-18.784,1,0.0371,0.908,0.914,0.694,0.0384,74.591,4,0,1,0,0,0,0,0,0,0,0
77,350.011,0,0.43,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,4,0,0,0,0,0,0,0,1,0,0
52,218.472,0,0.403,0.237,7,-10.001,1,0.0391,0.906,0.0,0.111,0.163,144.174,4,1,0,0,0,0,0,0,0,0,0
71,219.6,0,0.372,0.322,7,-9.831,1,0.0398,0.851,1.02e-06,0.108,0.152,85.064,4,0,0,0,0,0,0,1,0,0,0
83,312.82,1,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,0,0,0,0,0,1,0,0,0,0
41,207.4,0,0.586,0.149,5,-13.369,1,0.0348,0.881,0.0,0.187,0.341,75.121,4,1,0,0,0,0,0,0,0,0,0
33,307.96,0,0.603,0.41,10,-13.699,0,0.0436,0.318,0.0,0.349,0.559,72.159,4,0,0,0,1,0,0,0,0,0,0
17,60.026,0,0.336,0.0891,0,-22.485,0,0.0493,0.987,0.698,0.124,0.373,86.995,4,0,1,0,0,0,0,0,0,0,0
47,377.953,0,0.768,0.769,2,-8.88,1,0.0483,0.00136,0.906,0.108,0.108,124.015,4,0,0,0,1,0,0,0,0,0,0
50,138.495,0,0.794,0.38,10,-8.769,0,0.0477,0.762,0.0,0.262,0.617,114.99,4,1,0,0,0,0,0,0,0,0,0
2,135.053,1,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,0,0,0,0,0,1,0,0,0,0
2,223.366,1,0.83,0.623,6,-4.056,1,0.0801,0.0219,0.0,0.0812,0.614,101.036,4,0,0,0,0,0,1,0,0,0,0
68,249.741,0,0.359,0.972,7,-3.452,1,0.109,0.136,2.52e-06,0.14,0.595,62.914,4,0,0,0,0,0,0,0,1,0,0
0,206.986,0,0.653,0.623,8,-4.56,1,0.0244,0.505,3.61e-06,0.279,0.718,100.021,4,0,0,1,0,0,0,0,0,0,0
67,249.36,0,0.592,0.473,8,-9.834,1,0.0354,0.681,0.0,0.0732,0.741,203.989,4,0,0,1,0,0,0,0,0,0,0
0,200.755,0,0.555,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,0,0,0,0,0,0,0,1,0,0
0,143.375,1,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,4,0,0,0,0,0,1,0,0,0,0
49,230.613,0,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4,1,0,0,0,0,0,0,0,0,0
0,196.933,0,0.342,0.154,10,-16.553,1,0.039,0.993,0.932,0.103,0.193,170.063,3,0,0,0,0,0,0,1,0,0,0
0,196.253,0,0.544,0.572,0,-6.205,1,0.0319,0.118,0.0,0.234,0.52,169.885,4,0,0,1,0,0,0,0,0,0,0
20,53.52,0,0.298,0.175,10,-20.114,1,0.0329,0.991,0.902,0.132,0.956,170.345,4,0,1,0,0,0,0,0,0,0,0
47,156.585,0,0.598,0.273,0,-13.975,1,0.505,0.238,0.0,0.164,0.581,98.465,4,0,0,0,0,1,0,0,0,0,0
0,198.014,0,0.679,0.764,6,-5.301,1,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,4,0,0,0,0,1,0,0,0,0,0
31,200.4,0,0.503,0.641,10,-10.564,0,0.101,0.905,0.0,0.604,0.949,106.283,4,0,1,0,0,0,0,0,0,0,0
0,229.106,0,0.335,0.552,8,-6.654,1,0.0357,0.465,1.18e-06,0.102,0.35,126.622,4,0,0,0,0,0,0,0,0,0,1
46,168.62,1,0.506,0.478,6,-7.251,0,0.306,0.123,0.0,0.0978,0.265,173.427,3,0,0,0,0,1,0,0,0,0,0
0,182.773,0,0.524,0.228,9,-13.685,1,0.0326,0.661,0.0,0.129,0.475,117.997,4,0,0,1,0,0,0,0,0,0,0
1,219.333,0,0.588,0.931,6,-3.925,1,0.0318,0.00411,0.0,0.345,0.625,105.027,4,0,0,1,0,0,0,0,0,0,0
0,193.733,0,0.707,0.261,5,-14.57,1,0.0559,0.994,0.904,0.0724,0.576,117.466,4,0,1,0,0,0,0,0,0,0,0
25,344.514,0,0.704,0.488,10,-7.89,0,0.039,0.56,1.57e-05,0.0811,0.745,179.76,3,1,0,0,0,0,0,0,0,0,0
0,189.356,0,0.597,0.702,11,-4.767,1,0.0445,0.0197,0.01,0.125,0.645,83.507,4,0,0,0,0,0,0,0,0,1,0
0,169.293,0,0.325,0.536,5,-6.04,1,0.0323,0.614,0.0,0.251,0.218,101.483,4,0,0,0,0,1,0,0,0,0,0
67,194.676,0,0.524,0.632,10,-7.285,0,0.0785,0.255,0.0,0.277,0.416,169.989,4,0,0,0,0,0,1,0,0,0,0
1,219.166,0,0.805,0.583,9,-7.009,0,0.054,0.0192,3.55e-05,0.0697,0.576,144.011,4,0,0,0,0,1,0,0,0,0,0
61,250.063,0,0.619,0.28,8,-10.238,0,0.0317,0.73,0.0,0.103,0.292,129.948,4,1,0,0,0,0,0,0,0,0,0
60,232.081,0,0.736,0.672,9,-5.877,0,0.113,0.435,0.0,0.132,0.616,80.039,4,0,0,0,0,0,1,0,0,0,0
39,319.48,0,0.443,0.452,7,-8.849,1,0.0278,0.145,6.11e-05,0.32,0.192,146.111,4,0,0,0,1,0,0,0,0,0,0
47,269.803,1,0.693,0.707,8,-6.132,1,0.123,0.0757,0.0,0.105,0.699,152.96,4,0,0,0,0,1,0,0,0,0,0
40,294.368,0,0.204,0.242,7,-12.121,1,0.0354,0.608,0.0,0.174,0.0765,134.742,4,0,0,0,0,0,0,0,0,0,1
43,330.506,0,0.395,0.58,0,-7.423,1,0.0284,0.363,0.0,0.0436,0.16,153.784,4,0,0,0,0,0,0,0,0,0,1
0,220.879,0,0.586,0.86,2,-4.023,1,0.0539,0.0412,0.0,0.372,0.203,138.03,4,0,0,0,0,0,0,0,1,0,0
30,260.186,0,0.693,0.913,7,-7.557,0,0.06,0.221,0.0,0.0959,0.597,121.978,4,0,0,0,1,0,0,0,0,0,0
27,199.093,0,0.717,0.436,7,-8.531,1,0.056,0.0569,0.0,0.11,0.319,128.112,4,1,0,0,0,0,0,0,0,0,0
0,120.226,0,0.551,0.424,6,-10.73,1,0.0353,0.637,0.0,0.165,0.925,131.746,4,0,0,0,0,0,0,0,0,1,0
54,226.603,0,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,1,0,0,0,0,0,0,0,0,0
47,321.186,0,0.402,0.501,7,-6.718,1,0.0265,0.581,6e-06,0.197,0.131,141.895,4,0,0,0,0,0,0,0,0,0,1
0,207.677,0,0.621,0.844,7,-5.238,1,0.0496,0.0384,2.23e-05,0.0709,0.478,147.983,4,0,0,1,0,0,0,0,0,0,0
46,256.64,0,0.643,0.78,6,-5.352,0,0.04,0.102,2.81e-05,0.0941,0.48,113.96,4,0,0,0,0,0,0,0,0,0,1
84,165.264,0,0.772,0.75,5,-3.67,0,0.0455,0.0201,0.0,0.074,0.587,114.061,4,0,0,0,0,0,0,0,0,1,0
0,193.493,0,0.594,0.815,10,-9.223,0,0.216,0.668,0.0,0.324,0.54,114.316,4,0,0,0,0,1,0,0,0,0,0
65,203.096,0,0.643,0.28,10,-13.774,1,0.0332,0.965,0.867,0.107,0.0865,108.046,4,0,0,0,0,0,0,1,0,0,0
0,211.76,0,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,0,0,0,0,1,0,0,0,0,0
44,247.092,0,0.88,0.695,9,-2.531,1,0.463,0.443,0.0,0.0568,0.731,128.154,4,0,0,0,0,1,0,0,0,0,0
25,212.079,0,0.123,0.00887,6,-27.479,1,0.0389,0.99,0.925,0.123,0.0439,70.454,4,0,0,0,0,0,0,0,0,0,1
30,212.906,0,0.43,0.271,11,-10.088,1,0.0673,0.955,0.0,0.293,0.417,169.572,4,0,1,0,0,0,0,0,0,0,0
62,237.826,0,0.335,0.262,4,-13.832,1,0.0393,0.548,0.0,0.0971,0.203,68.82,4,0,0,0,1,0,0,0,0,0,0
52,191.425,1,0.788,0.572,11,-8.368,1,0.0606,0.705,0.000777,0.123,0.427,118.041,4,0,0,1,0,0,0,0,0,0,0
36,261.453,0,0.611,0.222,5,-14.259,0,0.0287,0.954,0.184,0.119,0.355,109.163,4,0,0,0,0,0,0,1,0,0,0
0,191.38,0,0.545,0.654,2,-4.563,1,0.0291,0.396,0.0,0.102,0.401,163.795,4,0,0,0,1,0,0,0,0,0,0
53,217.669,0,0.707,0.731,9,-7.592,0,0.0328,0.114,0.0217,0.28,0.924,123.088,4,0,0,0,1,0,0,0,0,0,0
68,286.38,0,0.539,0.551,8,-7.351,1,0.0361,0.651,0.0,0.124,0.556,75.899,4,0,0,0,0,0,0,0,1,0,0
42,182.961,0,0.734,0.544,11,-9.835,0,0.28,0.658,0.0,0.11,0.522,117.149,4,0,0,0,0,1,0,0,0,0,0
39,272.29,0,0.541,0.495,9,-6.221,1,0.0288,0.452,0.0,0.112,0.386,74.986,4,0,0,0,0,0,0,0,0,0,1
72,341.054,0,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,0,0,0,0,0,0,0,1,0,0
0,163.449,0,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,0,0,0,0,0,0,0,1,0,0
65,322.08,0,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,1,0,0,0,0,0,0,0,0,0
5,248.768,0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,0,0,0,0,0,1,0,0,0,0
0,299.48,0,0.478,0.283,5,-19.7,1,0.0518,0.594,0.0014,0.109,0.462,77.398,4,0,0,0,1,0,0,0,0,0,0
33,227.053,0,0.245,0.624,2,-5.606,1,0.0368,0.11,0.0,0.363,0.462,162.586,3,1,0,0,0,0,0,0,0,0,0
4,266.773,0,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,0,0,0,0,0,0,0,1,0,0
2,207.54,0,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991,3,0,0,1,0,0,0,0,0,0,0
0,114.551,0,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,0,0,0,0,0,0,0,0,1,0
3,81.04,0,0.473,0.0529,0,-18.552,1,0.0318,0.959,0.865,0.553,0.3,81.816,4,0,1,0,0,0,0,0,0,0,0
0,175.238,1,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,0,0,0,0,0,0,0,1,0,0
0,173.106,0,0.25,0.168,1,-16.789,0,0.0329,0.822,0.000135,0.136,0.141,107.269,3,0,0,0,0,0,0,1,0,0,0
0,194.793,0,0.727,0.725,10,-4.725,0,0.0382,0.0911,0.00117,0.163,0.825,130.016,4,0,0,0,0,1,0,0,0,0,0
87,198.04,0,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,3,0,0,0,0,0,0,0,1,0,0
46,288.92,0,0.317,0.459,0,-7.871,1,0.0295,0.138,0.0,0.105,0.113,145.045,4,0,0,0,0,0,0,0,0,0,1
0,191.822,1,0.836,0.743,10,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,4,0,0,0,0,0,1,0,0,0,0
0,328.293,0,0.744,0.546,0,-9.361,1,0.0297,0.504,0.103,0.0649,0.345,97.415,4,0,0,0,1,0,0,0,0,0,0
25,396.033,0,0.0748,0.202,1,-16.793,1,0.0368,0.987,0.939,0.124,0.034,66.177,4,0,0,0,0,0,0,0,0,0,1
30,165.946,0,0.586,0.902,10,-6.676,1,0.128,0.00934,0.0,0.844,0.917,152.006,4,0,0,0,1,0,0,0,0,0,0
45,181.496,0,0.526,0.139,9,-11.316,1,0.0325,0.879,0.0,0.109,0.203,100.852,4,1,0,0,0,0,0,0,0,0,0
40,187.48,0,0.469,0.477,11,-9.399,1,0.0401,0.995,0.89,0.41,0.6,84.425,4,0,1,0,0,0,0,0,0,0,0
63,193.425,0,0.659,0.345,11,-8.464,1,0.107,0.106,0.0,0.107,0.338,84.761,4,0,0,0,0,0,1,0,0,0,0
62,181.852,0,0.582,0.255,4,-10.254,1,0.0306,0.772,0.0,0.0889,0.285,139.884,4,1,0,0,0,0,0,0,0,0,0
44,216.841,0,0.421,0.107,6,-15.191,1,0.0335,0.948,0.0,0.0881,0.118,104.218,4,1,0,0,0,0,0,0,0,0,0
